,objectId,geoPosition,countryCode,postalCode,placeName,adminName1,adminCode1,adminName2,adminCode2,adminName3,adminCode3,accuracy,createdAt,updatedAt
513,514,"{'__type': 'GeoPoint', 'latitude': 33.8076, 'longitude': 74.1476}",PK,16101,Gole,Federal Capial &AJK,,,,,,,2020-02-21T22:46:09.686Z,2020-02-21T22:46:09.686Z
514,515,"{'__type': 'GeoPoint', 'latitude': 33.8076, 'longitude': 74.1476}",PK,16101,Kuwardu,Federal Capial &AJK,,,,,,,2020-02-21T22:46:09.686Z,2020-02-21T22:46:09.686Z
515,516,"{'__type': 'GeoPoint', 'latitude': 36.2333, 'longitude': 73.1}",PK,16201,Kachoora,Federal Capial &AJK,,,,,,,2020-02-21T22:46:09.686Z,2020-02-21T22:46:09.686Z
516,517,"{'__type': 'GeoPoint', 'latitude': 36.2333, 'longitude': 73.1}",PK,16201,Qumrah,Federal Capial &AJK,,,,,,,2020-02-21T22:46:09.686Z,2020-02-21T22:46:09.686Z
517,518,"{'__type': 'GeoPoint', 'latitude': 33.8076, 'longitude': 74.1476}",PK,16101,Strangdongmo,Federal Capial &AJK,,,,,,,2020-02-21T22:46:09.686Z,2020-02-21T22:46:09.686Z
518,519,"{'__type': 'GeoPoint', 'latitude': 33.8076, 'longitude': 74.1476}",PK,16101,Sundus,Federal Capial &AJK,,,,,,,2020-02-21T22:46:09.686Z,2020-02-21T22:46:09.686Z
519,520,"{'__type': 'GeoPoint', 'latitude': 36.2333, 'longitude': 73.1}",PK,16201,Basho,Federal Capial &AJK,,,,,,4,2020-02-21T22:46:09.686Z,2020-02-21T22:46:09.686Z
520,521,"{'__type': 'GeoPoint', 'latitude': 36.2333, 'longitude': 73.1}",PK,16201,Thowar,Federal Capial &AJK,,,,,,,2020-02-21T22:46:09.971Z,2020-02-21T22:46:09.971Z
521,522,"{'__type': 'GeoPoint', 'latitude': 36.2333, 'longitude': 73.1}",PK,16201,Tormik,Federal Capial &AJK,,,,,,,2020-02-21T22:46:09.971Z,2020-02-21T22:46:09.971Z
522,523,"{'__type': 'GeoPoint', 'latitude': 36.2333, 'longitude': 73.1}",PK,16201,Stack,Federal Capial &AJK,,,,,,,2020-02-21T22:46:09.971Z,2020-02-21T22:46:09.971Z
523,524,"{'__type': 'GeoPoint', 'latitude': 33.7229, 'longitude': 74.4875}",PK,16301,Churka,Federal Capial &AJK,,,,,,,2020-02-21T22:46:09.971Z,2020-02-21T22:46:09.971Z
524,525,"{'__type': 'GeoPoint', 'latitude': 35.4333, 'longitude': 75.7333}",PK,16300,Shigar,Federal Capial &AJK,,,,,,4,2020-02-21T22:46:09.971Z,2020-02-21T22:46:09.971Z
525,526,"{'__type': 'GeoPoint', 'latitude': 31.2583, 'longitude': 73.85}",PK,16301,Wazirpur,Federal Capial &AJK,,,,,,4,2020-02-21T22:46:09.971Z,2020-02-21T22:46:09.971Z
526,527,"{'__type': 'GeoPoint', 'latitude': 35.6167, 'longitude': 75.3167}",PK,16301,Dasu,Federal Capial &AJK,,,,,,4,2020-02-21T22:46:09.971Z,2020-02-21T22:46:09.971Z
527,528,"{'__type': 'GeoPoint', 'latitude': 32.4833, 'longitude': 73.1333}",PK,16301,Gulabpur,Federal Capial &AJK,,,,,,4,2020-02-21T22:46:09.971Z,2020-02-21T22:46:09.971Z
528,529,"{'__type': 'GeoPoint', 'latitude': 33.7229, 'longitude': 74.4875}",PK,16301,Tisser,Federal Capial &AJK,,,,,,,2020-02-21T22:46:09.971Z,2020-02-21T22:46:09.971Z
529,530,"{'__type': 'GeoPoint', 'latitude': 35.5333, 'longitude': 75.65}",PK,16301,Alchori,Federal Capial &AJK,,,,,,4,2020-02-21T22:46:09.971Z,2020-02-21T22:46:09.971Z
530,531,"{'__type': 'GeoPoint', 'latitude': 33.7229, 'longitude': 74.4875}",PK,16301,Yunu,Federal Capial &AJK,,,,,,,2020-02-21T22:46:09.971Z,2020-02-21T22:46:09.971Z
531,532,"{'__type': 'GeoPoint', 'latitude': 33.7229, 'longitude': 74.4875}",PK,16301,Chatrooni,Federal Capial &AJK,,,,,,,2020-02-21T22:46:09.971Z,2020-02-21T22:46:09.971Z
532,533,"{'__type': 'GeoPoint', 'latitude': 34.9667, 'longitude': 76.2333}",PK,16401,Manthoka,Federal Capial &AJK,,,,,,,2020-02-21T22:46:09.971Z,2020-02-21T22:46:09.971Z
533,534,"{'__type': 'GeoPoint', 'latitude': 34.9667, 'longitude': 76.2333}",PK,16401,Kharmang,Federal Capial &AJK,,,,,,4,2020-02-21T22:46:09.971Z,2020-02-21T22:46:09.971Z
534,535,"{'__type': 'GeoPoint', 'latitude': 34.9667, 'longitude': 76.2333}",PK,16401,Mayurdu,Federal Capial &AJK,,,,,,,2020-02-21T22:46:09.971Z,2020-02-21T22:46:09.971Z
535,536,"{'__type': 'GeoPoint', 'latitude': 34.9667, 'longitude': 76.2333}",PK,16401,Pari,Federal Capial &AJK,,,,,,,2020-02-21T22:46:09.971Z,2020-02-21T22:46:09.971Z
536,537,"{'__type': 'GeoPoint', 'latitude': 34.9667, 'longitude': 76.2333}",PK,16401,Katisho,Federal Capial &AJK,,,,,,,2020-02-21T22:46:09.971Z,2020-02-21T22:46:09.971Z
537,538,"{'__type': 'GeoPoint', 'latitude': 34.9667, 'longitude': 76.2333}",PK,16401,Kamango,Federal Capial &AJK,,,,,,,2020-02-21T22:46:09.971Z,2020-02-21T22:46:09.971Z
538,539,"{'__type': 'GeoPoint', 'latitude': 34.9667, 'longitude': 76.2333}",PK,16401,Murkun,Federal Capial &AJK,,,,,,,2020-02-21T22:46:09.971Z,2020-02-21T22:46:09.971Z
539,540,"{'__type': 'GeoPoint', 'latitude': 32.1833, 'longitude': 73.5}",PK,16400,Mehdiabad,Federal Capial &AJK,,,,,,4,2020-02-21T22:46:09.971Z,2020-02-21T22:46:09.971Z
540,541,"{'__type': 'GeoPoint', 'latitude': 34.2269, 'longitude': 72.2058}",PK,16500,Baghicha,Federal Capial &AJK,,,,,,4,2020-02-21T22:46:10.271Z,2020-02-21T22:46:10.271Z
541,542,"{'__type': 'GeoPoint', 'latitude': 34.9667, 'longitude': 76.2333}",PK,16401,Toltibroq,Federal Capial &AJK,,,,,,,2020-02-21T22:46:10.271Z,2020-02-21T22:46:10.271Z
542,543,"{'__type': 'GeoPoint', 'latitude': 29.6632, 'longitude': 70.8937}",PK,16701,Ghowari,Federal Capial &AJK,,,,,,,2020-02-21T22:46:10.272Z,2020-02-21T22:46:10.272Z
543,544,"{'__type': 'GeoPoint', 'latitude': 33.8076, 'longitude': 74.1476}",PK,16601,Bilargo,Federal Capial &AJK,,,,,,,2020-02-21T22:46:10.271Z,2020-02-21T22:46:10.271Z
544,545,"{'__type': 'GeoPoint', 'latitude': 34.2269, 'longitude': 72.2058}",PK,16501,Tarkati,Federal Capial &AJK,,,,,,,2020-02-21T22:46:10.271Z,2020-02-21T22:46:10.271Z
545,546,"{'__type': 'GeoPoint', 'latitude': 35.0333, 'longitude': 76.1}",PK,16450,Tolti,Federal Capial &AJK,,,,,,4,2020-02-21T22:46:10.271Z,2020-02-21T22:46:10.271Z
546,547,"{'__type': 'GeoPoint', 'latitude': 33.8076, 'longitude': 74.1476}",PK,16600,Olding,Federal Capial &AJK,,,,,,,2020-02-21T22:46:10.271Z,2020-02-21T22:46:10.271Z
547,548,"{'__type': 'GeoPoint', 'latitude': 34.2269, 'longitude': 72.2058}",PK,16501,Fransat,Federal Capial &AJK,,,,,,,2020-02-21T22:46:10.271Z,2020-02-21T22:46:10.271Z
548,549,"{'__type': 'GeoPoint', 'latitude': 29.6632, 'longitude': 70.8937}",PK,16701,Yogo,Federal Capial &AJK,,,,,,,2020-02-21T22:46:10.272Z,2020-02-21T22:46:10.272Z
549,550,"{'__type': 'GeoPoint', 'latitude': 25.1444, 'longitude': 68.3181}",PK,16701,Gone,Federal Capial &AJK,,,,,,4,2020-02-21T22:46:10.272Z,2020-02-21T22:46:10.272Z
550,551,"{'__type': 'GeoPoint', 'latitude': 34.2269, 'longitude': 72.2058}",PK,16501,Moral,Federal Capial &AJK,,,,,,,2020-02-21T22:46:10.271Z,2020-02-21T22:46:10.271Z
551,552,"{'__type': 'GeoPoint', 'latitude': 35.25, 'longitude': 76.2}",PK,16801,Doghani,Federal Capial &AJK,,,,,,4,2020-02-21T22:46:10.272Z,2020-02-21T22:46:10.272Z
552,553,"{'__type': 'GeoPoint', 'latitude': 34.1819, 'longitude': 73.4694}",PK,16701,Kuru,Federal Capial &AJK,,,,,,4,2020-02-21T22:46:10.272Z,2020-02-21T22:46:10.272Z
553,554,"{'__type': 'GeoPoint', 'latitude': 35.2333, 'longitude': 75.95}",PK,16700,Kiris,Federal Capial &AJK,,,,,,4,2020-02-21T22:46:10.271Z,2020-02-21T22:46:10.271Z
554,555,"{'__type': 'GeoPoint', 'latitude': 34.7926, 'longitude': 74.8271}",PK,16801,Ghursay,Federal Capial &AJK,,,,,,,2020-02-21T22:46:10.272Z,2020-02-21T22:46:10.272Z
555,556,"{'__type': 'GeoPoint', 'latitude': 34.7926, 'longitude': 74.8271}",PK,16801,Machloo,Federal Capial &AJK,,,,,,,2020-02-21T22:46:10.272Z,2020-02-21T22:46:10.272Z
556,557,"{'__type': 'GeoPoint', 'latitude': 29.6632, 'longitude': 70.8937}",PK,16701,Thaley,Federal Capial &AJK,,,,,,,2020-02-21T22:46:10.272Z,2020-02-21T22:46:10.272Z
557,558,"{'__type': 'GeoPoint', 'latitude': 34.3353, 'longitude': 73.4542}",PK,16801,Hasanabad,Federal Capial &AJK,,,,,,4,2020-02-21T22:46:10.272Z,2020-02-21T22:46:10.272Z
558,559,"{'__type': 'GeoPoint', 'latitude': 34.7926, 'longitude': 74.8271}",PK,16801,Pharawa,Federal Capial &AJK,,,,,,,2020-02-21T22:46:10.272Z,2020-02-21T22:46:10.272Z
559,560,"{'__type': 'GeoPoint', 'latitude': 34.7926, 'longitude': 74.8271}",PK,16801,Pion,Federal Capial &AJK,,,,,,,2020-02-21T22:46:10.569Z,2020-02-21T22:46:10.569Z
560,561,"{'__type': 'GeoPoint', 'latitude': 34.7926, 'longitude': 74.8271}",PK,16801,Surmon,Federal Capial &AJK,,,,,,,2020-02-21T22:46:10.569Z,2020-02-21T22:46:10.569Z
561,562,"{'__type': 'GeoPoint', 'latitude': 34.7926, 'longitude': 74.8271}",PK,16800,Khaplu(Lsg),Federal Capial &AJK,,,,,,,2020-02-21T22:46:10.272Z,2020-02-21T22:46:10.272Z
562,563,"{'__type': 'GeoPoint', 'latitude': 33.8076, 'longitude': 74.1476}",PK,16901,Dumsum,Federal Capial &AJK,,,,,,,2020-02-21T22:46:10.569Z,2020-02-21T22:46:10.569Z
563,564,"{'__type': 'GeoPoint', 'latitude': 33.8076, 'longitude': 74.1476}",PK,16901,Seeno,Federal Capial &AJK,,,,,,,2020-02-21T22:46:10.569Z,2020-02-21T22:46:10.569Z
564,565,"{'__type': 'GeoPoint', 'latitude': 34.7926, 'longitude': 74.8271}",PK,16801,Barah Bala,Federal Capial &AJK,,,,,,,2020-02-21T22:46:10.569Z,2020-02-21T22:46:10.569Z
565,566,"{'__type': 'GeoPoint', 'latitude': 34.7926, 'longitude': 74.8271}",PK,16801,Siksa,Federal Capial &AJK,,,,,,,2020-02-21T22:46:10.569Z,2020-02-21T22:46:10.569Z
566,567,"{'__type': 'GeoPoint', 'latitude': 33.8076, 'longitude': 74.1476}",PK,16900,Thagus,Federal Capial &AJK,,,,,,,2020-02-21T22:46:10.569Z,2020-02-21T22:46:10.569Z
567,568,"{'__type': 'GeoPoint', 'latitude': 36.4333, 'longitude': 72.6667}",PK,17010,Brep,NWFP Peshawar,,,,,,4,2020-02-21T22:46:10.569Z,2020-02-21T22:46:10.569Z
568,569,"{'__type': 'GeoPoint', 'latitude': 33.7901, 'longitude': 72.3277}",PK,17011,Koach,NWFP Peshawar,,,,,,,2020-02-21T22:46:10.570Z,2020-02-21T22:46:10.570Z
569,570,"{'__type': 'GeoPoint', 'latitude': 33.7901, 'longitude': 72.3277}",PK,17011,Birzoz,NWFP Peshawar,,,,,,,2020-02-21T22:46:10.570Z,2020-02-21T22:46:10.570Z
570,571,"{'__type': 'GeoPoint', 'latitude': 33.9972, 'longitude': 71.1589}",PK,17011,Barg,NWFP Peshawar,,,,,,4,2020-02-21T22:46:10.570Z,2020-02-21T22:46:10.570Z
571,572,"{'__type': 'GeoPoint', 'latitude': 33.7901, 'longitude': 72.3277}",PK,17011,Shust,NWFP Peshawar,,,,,,,2020-02-21T22:46:10.570Z,2020-02-21T22:46:10.570Z
572,573,"{'__type': 'GeoPoint', 'latitude': 33.7901, 'longitude': 72.3277}",PK,17011,Broghab,NWFP Peshawar,,,,,,,2020-02-21T22:46:10.570Z,2020-02-21T22:46:10.570Z
573,574,"{'__type': 'GeoPoint', 'latitude': 33.7901, 'longitude': 72.3277}",PK,17011,Dizk,NWFP Peshawar,,,,,,,2020-02-21T22:46:10.570Z,2020-02-21T22:46:10.570Z
574,575,"{'__type': 'GeoPoint', 'latitude': 35.8789, 'longitude': 71.8053}",PK,17011,Lasht,NWFP Peshawar,,,,,,4,2020-02-21T22:46:10.570Z,2020-02-21T22:46:10.570Z
575,576,"{'__type': 'GeoPoint', 'latitude': 31.4942, 'longitude': 74.0189}",PK,17011,Pawar,NWFP Peshawar,,,,,,4,2020-02-21T22:46:10.570Z,2020-02-21T22:46:10.570Z
576,577,"{'__type': 'GeoPoint', 'latitude': 33.7901, 'longitude': 72.3277}",PK,17011,Zapao,NWFP Peshawar,,,,,,,2020-02-21T22:46:10.570Z,2020-02-21T22:46:10.570Z
577,578,"{'__type': 'GeoPoint', 'latitude': 33.7901, 'longitude': 72.3277}",PK,17011,Meragram,NWFP Peshawar,,,,,,,2020-02-21T22:46:10.570Z,2020-02-21T22:46:10.570Z
578,579,"{'__type': 'GeoPoint', 'latitude': 36.2833, 'longitude': 72.5167}",PK,17020,Mastuj,NWFP Peshawar,,,,,,4,2020-02-21T22:46:10.570Z,2020-02-21T22:46:10.570Z
579,580,"{'__type': 'GeoPoint', 'latitude': 24.0944, 'longitude': 67.4389}",PK,17030,Harichin,NWFP Peshawar,,,,,,,2020-02-21T22:46:10.890Z,2020-02-21T22:46:10.890Z
580,581,"{'__type': 'GeoPoint', 'latitude': 33.1683, 'longitude': 70.6947}",PK,17021,Chunch,NWFP Peshawar,,,,,,,2020-02-21T22:46:10.890Z,2020-02-21T22:46:10.890Z
581,582,"{'__type': 'GeoPoint', 'latitude': 33.7901, 'longitude': 72.3277}",PK,17011,Marting,NWFP Peshawar,,,,,,,2020-02-21T22:46:10.570Z,2020-02-21T22:46:10.570Z
582,583,"{'__type': 'GeoPoint', 'latitude': 33.1683, 'longitude': 70.6947}",PK,17021,Chappari,NWFP Peshawar,,,,,,4,2020-02-21T22:46:10.890Z,2020-02-21T22:46:10.890Z
583,584,"{'__type': 'GeoPoint', 'latitude': 33.1683, 'longitude': 70.6947}",PK,17021,Kargeen,NWFP Peshawar,,,,,,,2020-02-21T22:46:10.890Z,2020-02-21T22:46:10.890Z
584,585,"{'__type': 'GeoPoint', 'latitude': 33.1683, 'longitude': 70.6947}",PK,17021,Gosht,NWFP Peshawar,,,,,,,2020-02-21T22:46:10.890Z,2020-02-21T22:46:10.890Z
585,586,"{'__type': 'GeoPoint', 'latitude': 36.0075, 'longitude': 71.7578}",PK,17051,Oveer (Charun),NWFP Peshawar,,,,,,,2020-02-21T22:46:10.891Z,2020-02-21T22:46:10.891Z
586,587,"{'__type': 'GeoPoint', 'latitude': 33.1683, 'longitude': 70.6947}",PK,17021,Khubbala,NWFP Peshawar,,,,,,,2020-02-21T22:46:10.890Z,2020-02-21T22:46:10.890Z
587,588,"{'__type': 'GeoPoint', 'latitude': 33.1683, 'longitude': 70.6947}",PK,17021,Sarlaspur,NWFP Peshawar,,,,,,,2020-02-21T22:46:10.890Z,2020-02-21T22:46:10.890Z
588,589,"{'__type': 'GeoPoint', 'latitude': 36.0075, 'longitude': 71.7578}",PK,17051,Awi,NWFP Peshawar,,,,,,4,2020-02-21T22:46:10.891Z,2020-02-21T22:46:10.891Z
589,590,"{'__type': 'GeoPoint', 'latitude': 24.0944, 'longitude': 67.4389}",PK,17031,Baleem,NWFP Peshawar,,,,,,,2020-02-21T22:46:10.891Z,2020-02-21T22:46:10.891Z
590,591,"{'__type': 'GeoPoint', 'latitude': 33.1683, 'longitude': 70.6947}",PK,17021,Parkosap,NWFP Peshawar,,,,,,,2020-02-21T22:46:10.890Z,2020-02-21T22:46:10.890Z
591,592,"{'__type': 'GeoPoint', 'latitude': 24.0944, 'longitude': 67.4389}",PK,17031,Ramon,NWFP Peshawar,,,,,,4,2020-02-21T22:46:10.890Z,2020-02-21T22:46:10.890Z
592,593,"{'__type': 'GeoPoint', 'latitude': 36.0075, 'longitude': 71.7578}",PK,17051,Astaro,NWFP Peshawar,,,,,,,2020-02-21T22:46:10.891Z,2020-02-21T22:46:10.891Z
593,594,"{'__type': 'GeoPoint', 'latitude': 36.0075, 'longitude': 71.7578}",PK,17051,Sano Ghore,NWFP Peshawar,,,,,,,2020-02-21T22:46:10.891Z,2020-02-21T22:46:10.891Z
594,595,"{'__type': 'GeoPoint', 'latitude': 33.6624, 'longitude': 71.8374}",PK,17061,Zand Garam,NWFP Peshawar,,,,,,,2020-02-21T22:46:10.891Z,2020-02-21T22:46:10.891Z
595,596,"{'__type': 'GeoPoint', 'latitude': 36.0075, 'longitude': 71.7578}",PK,17050,Booni,NWFP Peshawar,,,,,,,2020-02-21T22:46:10.891Z,2020-02-21T22:46:10.891Z
596,597,"{'__type': 'GeoPoint', 'latitude': 36.0075, 'longitude': 71.7578}",PK,17051,Booni Gool,NWFP Peshawar,,,,,,,2020-02-21T22:46:10.891Z,2020-02-21T22:46:10.891Z
597,598,"{'__type': 'GeoPoint', 'latitude': 36.0075, 'longitude': 71.7578}",PK,17051,Verkop,NWFP Peshawar,,,,,,,2020-02-21T22:46:10.891Z,2020-02-21T22:46:10.891Z
598,599,"{'__type': 'GeoPoint', 'latitude': 33.6624, 'longitude': 71.8374}",PK,17061,Mazgul,NWFP Peshawar,,,,,,,2020-02-21T22:46:10.891Z,2020-02-21T22:46:10.891Z
599,600,"{'__type': 'GeoPoint', 'latitude': 33.6624, 'longitude': 71.8374}",PK,17061,Trich Payan,NWFP Peshawar,,,,,,,2020-02-21T22:46:10.891Z,2020-02-21T22:46:10.891Z
600,601,"{'__type': 'GeoPoint', 'latitude': 33.6624, 'longitude': 71.8374}",PK,17061,Sahrt,NWFP Peshawar,,,,,,,2020-02-21T22:46:11.408Z,2020-02-21T22:46:11.408Z
601,602,"{'__type': 'GeoPoint', 'latitude': 36.2333, 'longitude': 72.15}",PK,17100,Kosht,NWFP Peshawar,,,,,,4,2020-02-21T22:46:11.408Z,2020-02-21T22:46:11.408Z
602,603,"{'__type': 'GeoPoint', 'latitude': 33.6624, 'longitude': 71.8374}",PK,17061,Nishku,NWFP Peshawar,,,,,,,2020-02-21T22:46:11.408Z,2020-02-21T22:46:11.408Z
603,604,"{'__type': 'GeoPoint', 'latitude': 35.6647, 'longitude': 72.1989}",PK,17111,Zait,NWFP Peshawar,,,,,,,2020-02-21T22:46:11.408Z,2020-02-21T22:46:11.408Z
604,605,"{'__type': 'GeoPoint', 'latitude': 34.6333, 'longitude': 73.1583}",PK,17081,Surwhoth,NWFP Peshawar,,,,,,,2020-02-21T22:46:11.408Z,2020-02-21T22:46:11.408Z
605,606,"{'__type': 'GeoPoint', 'latitude': 34.8181, 'longitude': 72.2167}",PK,17101,Murdar,NWFP Peshawar,,,,,,4,2020-02-21T22:46:11.408Z,2020-02-21T22:46:11.408Z
606,607,"{'__type': 'GeoPoint', 'latitude': 34.6333, 'longitude': 73.1583}",PK,17081,Shut Khar,NWFP Peshawar,,,,,,,2020-02-21T22:46:11.408Z,2020-02-21T22:46:11.408Z
607,608,"{'__type': 'GeoPoint', 'latitude': 34.6333, 'longitude': 73.1583}",PK,17081,Ujnu,NWFP Peshawar,,,,,,,2020-02-21T22:46:11.408Z,2020-02-21T22:46:11.408Z
608,609,"{'__type': 'GeoPoint', 'latitude': 34.6333, 'longitude': 73.1583}",PK,17081,Rech,NWFP Peshawar,,,,,,,2020-02-21T22:46:11.408Z,2020-02-21T22:46:11.408Z
609,610,"{'__type': 'GeoPoint', 'latitude': 34.6333, 'longitude': 73.1583}",PK,17081,Warkku,NWFP Peshawar,,,,,,,2020-02-21T22:46:11.408Z,2020-02-21T22:46:11.408Z
610,611,"{'__type': 'GeoPoint', 'latitude': 34.6333, 'longitude': 73.1583}",PK,17080,Shah Gram,NWFP Peshawar,,,,,,,2020-02-21T22:46:11.408Z,2020-02-21T22:46:11.408Z
611,612,"{'__type': 'GeoPoint', 'latitude': 36.4, 'longitude': 72.3833}",PK,17081,Rain,NWFP Peshawar,,,,,,4,2020-02-21T22:46:11.408Z,2020-02-21T22:46:11.408Z
612,613,"{'__type': 'GeoPoint', 'latitude': 32.8667, 'longitude': 73.9333}",PK,17081,Mehr,NWFP Peshawar,,,,,,4,2020-02-21T22:46:11.408Z,2020-02-21T22:46:11.408Z
613,614,"{'__type': 'GeoPoint', 'latitude': 34.8181, 'longitude': 72.2167}",PK,17101,Muzgule,NWFP Peshawar,,,,,,,2020-02-21T22:46:11.408Z,2020-02-21T22:46:11.408Z
614,615,"{'__type': 'GeoPoint', 'latitude': 34.6333, 'longitude': 73.1583}",PK,17081,Khot,NWFP Peshawar,,,,,,,2020-02-21T22:46:11.408Z,2020-02-21T22:46:11.408Z
615,616,"{'__type': 'GeoPoint', 'latitude': 35.9306, 'longitude': 71.8781}",PK,17121,Rogh,NWFP Peshawar,,,,,,4,2020-02-21T22:46:11.792Z,2020-02-21T22:46:11.792Z
616,617,"{'__type': 'GeoPoint', 'latitude': 35.6647, 'longitude': 72.1989}",PK,17111,Baram Oveer,NWFP Peshawar,,,,,,,2020-02-21T22:46:11.408Z,2020-02-21T22:46:11.408Z
617,618,"{'__type': 'GeoPoint', 'latitude': 35.6647, 'longitude': 72.1989}",PK,17111,Dronga,NWFP Peshawar,,,,,,,2020-02-21T22:46:11.792Z,2020-02-21T22:46:11.792Z
618,619,"{'__type': 'GeoPoint', 'latitude': 35.9306, 'longitude': 71.8781}",PK,17120,Kaghuzi,NWFP Peshawar,,,,,,,2020-02-21T22:46:11.792Z,2020-02-21T22:46:11.792Z
619,620,"{'__type': 'GeoPoint', 'latitude': 34.21, 'longitude': 71.8258}",PK,17200,Chitral,NWFP Peshawar,,,,,,4,2020-02-21T22:46:11.792Z,2020-02-21T22:46:11.792Z
620,621,"{'__type': 'GeoPoint', 'latitude': 36.0039, 'longitude': 71.5817}",PK,17131,Murdan,NWFP Peshawar,,,,,,4,2020-02-21T22:46:11.792Z,2020-02-21T22:46:11.792Z
621,622,"{'__type': 'GeoPoint', 'latitude': 35.995, 'longitude': 71.5589}",PK,17130,Garam Chashma,NWFP Peshawar,,,,,,4,2020-02-21T22:46:11.792Z,2020-02-21T22:46:11.792Z
622,623,"{'__type': 'GeoPoint', 'latitude': 35.2792, 'longitude': 72.3454}",PK,17201,Kari,NWFP Peshawar,,,,,,,2020-02-21T22:46:11.792Z,2020-02-21T22:46:11.792Z
623,624,"{'__type': 'GeoPoint', 'latitude': 35.9306, 'longitude': 71.8781}",PK,17121,Kuju,NWFP Peshawar,,,,,,,2020-02-21T22:46:11.792Z,2020-02-21T22:46:11.792Z
624,625,"{'__type': 'GeoPoint', 'latitude': 36.0224, 'longitude': 71.5141}",PK,17131,Bagushit,NWFP Peshawar,,,,,,,2020-02-21T22:46:11.792Z,2020-02-21T22:46:11.792Z
625,626,"{'__type': 'GeoPoint', 'latitude': 35.9306, 'longitude': 71.8781}",PK,17121,Golean,NWFP Peshawar,,,,,,,2020-02-21T22:46:11.792Z,2020-02-21T22:46:11.792Z
626,627,"{'__type': 'GeoPoint', 'latitude': 34.5925, 'longitude': 72.8561}",PK,17201,Mori,NWFP Peshawar,,,,,,4,2020-02-21T22:46:11.792Z,2020-02-21T22:46:11.792Z
627,628,"{'__type': 'GeoPoint', 'latitude': 36.0224, 'longitude': 71.5141}",PK,17131,Paira Baig,NWFP Peshawar,,,,,,,2020-02-21T22:46:11.792Z,2020-02-21T22:46:11.792Z
628,629,"{'__type': 'GeoPoint', 'latitude': 35.9989, 'longitude': 71.4553}",PK,17131,Birzin,NWFP Peshawar,,,,,,4,2020-02-21T22:46:11.792Z,2020-02-21T22:46:11.792Z
629,630,"{'__type': 'GeoPoint', 'latitude': 35.6647, 'longitude': 72.1989}",PK,17110,Reshun,NWFP Peshawar,,,,,,4,2020-02-21T22:46:11.408Z,2020-02-21T22:46:11.408Z
630,631,"{'__type': 'GeoPoint', 'latitude': 35.859, 'longitude': 71.7843}",PK,17140,Para Beg,NWFP Peshawar,,,,,,,2020-02-21T22:46:11.792Z,2020-02-21T22:46:11.792Z
631,632,"{'__type': 'GeoPoint', 'latitude': 35.6647, 'longitude': 72.1989}",PK,17111,Shangosh Lotoveer,NWFP Peshawar,,,,,,,2020-02-21T22:46:11.408Z,2020-02-21T22:46:11.408Z
632,633,"{'__type': 'GeoPoint', 'latitude': 35.6647, 'longitude': 72.1989}",PK,17111,Overbala,NWFP Peshawar,,,,,,,2020-02-21T22:46:11.408Z,2020-02-21T22:46:11.408Z
633,634,"{'__type': 'GeoPoint', 'latitude': 35.6647, 'longitude': 72.1989}",PK,17111,Loan,NWFP Peshawar,,,,,,,2020-02-21T22:46:11.408Z,2020-02-21T22:46:11.408Z
634,635,"{'__type': 'GeoPoint', 'latitude': 36.0111, 'longitude': 71.6583}",PK,17131,Mogh,NWFP Peshawar,,,,,,4,2020-02-21T22:46:11.792Z,2020-02-21T22:46:11.792Z
635,636,"{'__type': 'GeoPoint', 'latitude': 35.6328, 'longitude': 71.7983}",PK,17201,Kesu,NWFP Peshawar,,,,,,4,2020-02-21T22:46:11.792Z,2020-02-21T22:46:11.792Z
636,637,"{'__type': 'GeoPoint', 'latitude': 36.0756, 'longitude': 71.3611}",PK,17131,Gobor,NWFP Peshawar,,,,,,4,2020-02-21T22:46:11.792Z,2020-02-21T22:46:11.792Z
637,638,"{'__type': 'GeoPoint', 'latitude': 36.0833, 'longitude': 72.05}",PK,17201,Barenis,NWFP Peshawar,,,,,,4,2020-02-21T22:46:11.792Z,2020-02-21T22:46:11.792Z
638,639,"{'__type': 'GeoPoint', 'latitude': 35.2792, 'longitude': 72.3454}",PK,17201,Faiz Abad,NWFP Peshawar,,,,,,,2020-02-21T22:46:11.792Z,2020-02-21T22:46:11.792Z
639,640,"{'__type': 'GeoPoint', 'latitude': 34.8081, 'longitude': 72.6772}",PK,17201,Sangor,NWFP Peshawar,,,,,,4,2020-02-21T22:46:11.792Z,2020-02-21T22:46:11.792Z
640,641,"{'__type': 'GeoPoint', 'latitude': 35.2792, 'longitude': 72.3454}",PK,17201,Arkari,NWFP Peshawar,,,,,,,2020-02-21T22:46:12.059Z,2020-02-21T22:46:12.059Z
641,642,"{'__type': 'GeoPoint', 'latitude': 35.2792, 'longitude': 72.3454}",PK,17201,Chamar Ron,NWFP Peshawar,,,,,,,2020-02-21T22:46:12.059Z,2020-02-21T22:46:12.059Z
642,643,"{'__type': 'GeoPoint', 'latitude': 35.2792, 'longitude': 72.3454}",PK,17201,Denin,NWFP Peshawar,,,,,,,2020-02-21T22:46:12.059Z,2020-02-21T22:46:12.059Z
643,644,"{'__type': 'GeoPoint', 'latitude': 35.2792, 'longitude': 72.3454}",PK,17201,Bakerabad,NWFP Peshawar,,,,,,,2020-02-21T22:46:12.059Z,2020-02-21T22:46:12.059Z
